기준일자,주요국가대륙명,국가명,성별,인원,전년동기,증감률
202510,유럽,네덜란드,승무원,1136.0,1073.0,5.9
202510,유럽,네덜란드,전체,6408.0,5917.0,8.3
202510,유럽,우크라이나,남성,608.0,535.0,13.6
202510,유럽,우크라이나,여성,478.0,495.0,-3.4
202510,유럽,우크라이나,승무원,1183.0,1177.0,0.5
202510,유럽,우크라이나,전체,2269.0,2207.0,2.8
202510,유럽,스페인,남성,3116.0,2630.0,18.5
202510,유럽,스페인,여성,2903.0,2597.0,11.8
202510,유럽,스페인,승무원,128.0,137.0,-6.6
202510,유럽,스페인,전체,6147.0,5364.0,14.6
202510,유럽,루마니아,남성,832.0,677.0,22.9
202510,유럽,루마니아,여성,857.0,768.0,11.6
202510,유럽,루마니아,승무원,450.0,516.0,-12.8
202510,유럽,루마니아,전체,2139.0,1961.0,9.1
202510,유럽,노르웨이,남성,886.0,643.0,37.8
202510,유럽,노르웨이,여성,646.0,453.0,42.6
202510,유럽,노르웨이,승무원,39.0,20.0,95.0
202510,유럽,노르웨이,전체,1571.0,1116.0,40.8
202510,유럽,스웨덴,남성,1572.0,1210.0,29.9
202510,유럽,스웨덴,여성,1406.0,1088.0,29.2
202510,유럽,스웨덴,승무원,197.0,83.0,137.3
202510,유럽,스웨덴,전체,3175.0,2381.0,33.3
202510,유럽,폴란드,남성,2184.0,1791.0,21.9
202510,유럽,폴란드,여성,2341.0,1793.0,30.6
202510,유럽,폴란드,승무원,837.0,1039.0,-19.4
202510,유럽,폴란드,전체,5362.0,4623.0,16.0
202510,유럽,스위스,남성,1879.0,1616.0,16.3
202510,유럽,스위스,여성,1812.0,1585.0,14.3
202510,유럽,스위스,승무원,129.0,105.0,22.9
202510,유럽,스위스,전체,3820.0,3306.0,15.5
202510,유럽,포르투갈,남성,906.0,673.0,34.6
202510,유럽,포르투갈,여성,948.0,740.0,28.1
202510,유럽,포르투갈,승무원,123.0,129.0,-4.7
202510,유럽,포르투갈,전체,1977.0,1542.0,28.2
202510,유럽,오스트리아,남성,910.0,886.0,2.7
202510,유럽,오스트리아,여성,763.0,649.0,17.6
202510,유럽,오스트리아,승무원,98.0,78.0,25.6
202510,유럽,오스트리아,전체,1771.0,1613.0,9.8
202510,유럽,핀란드,남성,697.0,628.0,11.0
202510,유럽,핀란드,여성,606.0,579.0,4.7
202510,유럽,핀란드,승무원,306.0,268.0,14.2
202510,유럽,핀란드,전체,1609.0,1475.0,9.1
202510,유럽,벨기에,남성,1192.0,1130.0,5.5
202510,유럽,벨기에,여성,1157.0,1073.0,7.8
202510,유럽,벨기에,승무원,172.0,129.0,33.3
202510,유럽,벨기에,전체,2521.0,2332.0,8.1
202510,유럽,크로아티아,남성,264.0,266.0,-0.8
202510,유럽,크로아티아,여성,178.0,153.0,16.3
202510,유럽,크로아티아,승무원,178.0,268.0,-33.6
202510,유럽,크로아티아,전체,620.0,687.0,-9.8
202510,유럽,그리스,남성,599.0,472.0,26.9
202510,유럽,그리스,여성,331.0,273.0,21.2
202510,유럽,그리스,승무원,213.0,220.0,-3.2
202510,유럽,그리스,전체,1143.0,965.0,18.4
202510,유럽,불가리아,남성,313.0,308.0,1.6
202510,유럽,불가리아,여성,347.0,294.0,18.0
202510,유럽,불가리아,승무원,124.0,157.0,-21.0
202510,유럽,불가리아,전체,784.0,759.0,3.3
202510,유럽,덴마크,남성,1359.0,1083.0,25.5
202510,유럽,덴마크,여성,1160.0,882.0,31.5
202510,유럽,덴마크,승무원,147.0,90.0,63.3
202510,유럽,덴마크,전체,2666.0,2055.0,29.7
202510,유럽,아일랜드,남성,910.0,801.0,13.6
202510,유럽,아일랜드,여성,801.0,605.0,32.4
202510,유럽,아일랜드,승무원,43.0,43.0,0.0
202510,유럽,아일랜드,전체,1754.0,1449.0,21.0
202510,유럽,기타,남성,3105.0,2705.0,14.8
202510,유럽,기타,여성,3153.0,2743.0,14.9
202510,유럽,기타,승무원,783.0,863.0,-9.3
202510,유럽,기타,전체,7041.0,6311.0,11.6
202510,오세아니아,연도대륙,남성,14652.0,14547.0,0.7
202510,오세아니아,연도대륙,여성,16332.0,16197.0,0.8
202510,오세아니아,연도대륙,승무원,1040.0,1201.0,-13.4
202510,오세아니아,연도대륙,전체,32024.0,31945.0,0.2
202510,오세아니아,호주,남성,12345.0,12041.0,2.5
202510,오세아니아,호주,여성,14124.0,13732.0,2.9
202510,오세아니아,호주,승무원,790.0,969.0,-18.5
202510,오세아니아,호주,전체,27259.0,26742.0,1.9
202510,오세아니아,뉴질랜드,남성,2182.0,2318.0,-5.9
202510,오세아니아,뉴질랜드,여성,2093.0,2353.0,-11.0
202510,오세아니아,뉴질랜드,승무원,178.0,167.0,6.6
202510,오세아니아,뉴질랜드,전체,4453.0,4838.0,-8.0
202510,오세아니아,기타,남성,125.0,188.0,-33.5
202510,오세아니아,기타,여성,115.0,112.0,2.7
202510,오세아니아,기타,승무원,72.0,65.0,10.8
202510,오세아니아,기타,전체,312.0,365.0,-14.5
202510,아프리카,연도대륙,남성,2798.0,2586.0,8.2
202510,아프리카,연도대륙,여성,2123.0,1615.0,31.5
202510,아프리카,연도대륙,승무원,3282.0,2885.0,13.8
202510,아프리카,연도대륙,전체,8203.0,7086.0,15.8
202510,아프리카,남아프리카공화국,남성,581.0,440.0,32.0
202510,아프리카,남아프리카공화국,여성,859.0,501.0,71.5
202510,아프리카,남아프리카공화국,승무원,681.0,714.0,-4.6
202510,아프리카,남아프리카공화국,전체,2121.0,1655.0,28.2
202510,아프리카,기타,남성,2217.0,2146.0,3.3
202510,아프리카,기타,여성,1264.0,1114.0,13.5
202510,아프리카,기타,승무원,2601.0,2171.0,19.8
202510,아프리카,기타,전체,6082.0,5431.0,12.0
202510,기타,연도대륙,남성,10.0,9.0,11.1
202510,기타,연도대륙,여성,7.0,7.0,0.0
202510,기타,연도대륙,승무원,4.0,3.0,33.3
202510,기타,연도대륙,전체,21.0,19.0,10.5
202510,기타,기타,남성,10.0,9.0,11.1
202510,기타,기타,여성,7.0,7.0,0.0
202510,기타,기타,승무원,4.0,3.0,33.3
202510,기타,기타,전체,21.0,19.0,10.5
202510,교포,연도대륙,남성,910.0,1432.0,-36.5
202510,교포,연도대륙,여성,1447.0,1982.0,-27.0
202510,교포,연도대륙,승무원,0.0,0.0,0.0
202510,교포,연도대륙,전체,2357.0,3414.0,-31.0
202510,교포,교포,남성,910.0,1432.0,-36.5
202510,교포,교포,여성,1447.0,1982.0,-27.0
202510,교포,교포,승무원,0.0,0.0,0.0
202510,교포,교포,전체,2357.0,3414.0,-31.0
202511,대륙전체,연도,남성,573223.0,485984.0,18.0
202511,대륙전체,연도,여성,919179.0,782054.0,17.5
202511,대륙전체,연도,승무원,104537.0,93038.0,12.4
202511,대륙전체,연도,전체,1596939.0,1361076.0,17.3
202511,아시아,연도대륙,남성,427547.0,362622.0,17.9
202511,아시아,연도대륙,여성,777589.0,669383.0,16.2
202511,아시아,연도대륙,승무원,76879.0,65547.0,17.3
202511,아시아,연도대륙,전체,1282015.0,1097552.0,16.8
202511,아시아,중국,남성,127281.0,100594.0,26.5
202511,아시아,중국,여성,236234.0,184071.0,28.3
202511,아시아,중국,승무원,14351.0,13175.0,8.9
202511,아시아,중국,전체,377866.0,297840.0,26.9
202511,아시아,일본,남성,113930.0,102646.0,11.0
202511,아시아,일본,여성,246043.0,236596.0,4.0
202511,아시아,일본,승무원,2906.0,1956.0,48.6
202511,아시아,일본,전체,362879.0,341198.0,6.4
202511,아시아,대만,남성,49668.0,36961.0,34.4
202511,아시아,대만,여성,108284.0,82085.0,31.9
202511,아시아,대만,승무원,422.0,459.0,-8.1
202511,아시아,대만,전체,158374.0,119505.0,32.5
202511,아시아,홍콩,남성,14268.0,13449.0,6.1
202511,아시아,홍콩,여성,35214.0,33186.0,6.1
202511,아시아,홍콩,승무원,153.0,131.0,16.8
202511,아시아,홍콩,전체,49635.0,46766.0,6.1
202511,아시아,마카오,남성,864.0,941.0,-8.2
202511,아시아,마카오,여성,2795.0,2592.0,7.8
202511,아시아,마카오,승무원,83.0,77.0,7.8
202511,아시아,마카오,전체,3742.0,3610.0,3.7
202511,아시아,필리핀,남성,16733.0,15767.0,6.1
202511,아시아,필리핀,여성,21742.0,20437.0,6.4
202511,아시아,필리핀,승무원,21593.0,14395.0,50.0
202511,아시아,필리핀,전체,60068.0,50599.0,18.7
202511,아시아,인도네시아,남성,9191.0,8782.0,4.7
202511,아시아,인도네시아,여성,11709.0,11200.0,4.5
202511,아시아,인도네시아,승무원,9457.0,9118.0,3.7
202511,아시아,인도네시아,전체,30357.0,29100.0,4.3
202511,아시아,태국,남성,9324.0,8301.0,12.3
202511,아시아,태국,여성,19396.0,17358.0,11.7
202511,아시아,태국,승무원,3583.0,3261.0,9.9
202511,아시아,태국,전체,32303.0,28920.0,11.7
202511,아시아,베트남,남성,16585.0,14211.0,16.7
202511,아시아,베트남,여성,21611.0,19586.0,10.3
202511,아시아,베트남,승무원,5817.0,6707.0,-13.3
202511,아시아,베트남,전체,44013.0,40504.0,8.7
202511,아시아,인도,남성,6952.0,5649.0,23.1
202511,아시아,인도,여성,2390.0,1785.0,33.9
202511,아시아,인도,승무원,7261.0,5493.0,32.2
202511,아시아,인도,전체,16603.0,12927.0,28.4
202511,아시아,말레이시아,남성,12250.0,10659.0,14.9
202511,아시아,말레이시아,여성,21525.0,17680.0,21.7
202511,아시아,말레이시아,승무원,2475.0,2284.0,8.4
202511,아시아,말레이시아,전체,36250.0,30623.0,18.4
202511,아시아,싱가포르,남성,19539.0,17510.0,11.6
202511,아시아,싱가포르,여성,27598.0,24665.0,11.9
202511,아시아,싱가포르,승무원,1404.0,1407.0,-0.2
202511,아시아,싱가포르,전체,48541.0,43582.0,11.4
202511,아시아,몽골,남성,5219.0,4896.0,6.6
202511,아시아,몽골,여성,7483.0,6478.0,15.5
202511,아시아,몽골,승무원,35.0,24.0,45.8
202511,아시아,몽골,전체,12737.0,11398.0,11.7
202511,아시아,우즈베키스탄,남성,2963.0,2759.0,7.4
202511,아시아,우즈베키스탄,여성,1272.0,1230.0,3.4
202511,아시아,우즈베키스탄,승무원,499.0,425.0,17.4
202511,아시아,우즈베키스탄,전체,4734.0,4414.0,7.2
202511,아시아,미얀마,남성,2011.0,2618.0,-23.2
202511,아시아,미얀마,여성,715.0,476.0,50.2
202511,아시아,미얀마,승무원,3627.0,3446.0,5.3
202511,아시아,미얀마,전체,6353.0,6540.0,-2.9
202511,아시아,GCC,남성,2082.0,2022.0,3.0
202511,아시아,GCC,여성,2116.0,1856.0,14.0
202511,아시아,GCC,승무원,63.0,79.0,-20.3
202511,아시아,GCC,전체,4261.0,3957.0,7.7
202511,아시아,카자흐스탄,남성,1840.0,1498.0,22.8
202511,아시아,카자흐스탄,여성,2841.0,2315.0,22.7
202511,아시아,카자흐스탄,승무원,458.0,303.0,51.2
202511,아시아,카자흐스탄,전체,5139.0,4116.0,24.9
202511,아시아,튀르키예,남성,2314.0,1282.0,80.5
202511,아시아,튀르키예,여성,2573.0,1085.0,137.1
202511,아시아,튀르키예,승무원,916.0,954.0,-4.0
202511,아시아,튀르키예,전체,5803.0,3321.0,74.7
202511,아시아,캄보디아,남성,2259.0,2114.0,6.9
202511,아시아,캄보디아,여성,1703.0,1360.0,25.2
202511,아시아,캄보디아,승무원,45.0,99.0,-54.5
202511,아시아,캄보디아,전체,4007.0,3573.0,12.1
202511,아시아,스리랑카,남성,1212.0,1226.0,-1.1
202511,아시아,스리랑카,여성,240.0,254.0,-5.5
202511,아시아,스리랑카,승무원,478.0,504.0,-5.2
202511,아시아,스리랑카,전체,1930.0,1984.0,-2.7
202511,아시아,방글라데시,남성,1575.0,1421.0,10.8
202511,아시아,방글라데시,여성,202.0,168.0,20.2
202511,아시아,방글라데시,승무원,159.0,146.0,8.9
202511,아시아,방글라데시,전체,1936.0,1735.0,11.6
202511,아시아,파키스탄,남성,930.0,904.0,2.9
202511,아시아,파키스탄,여성,190.0,153.0,24.2
202511,아시아,파키스탄,승무원,68.0,82.0,-17.1
202511,아시아,파키스탄,전체,1188.0,1139.0,4.3
202511,아시아,이스라엘,남성,1164.0,761.0,53.0
202511,아시아,이스라엘,여성,1045.0,595.0,75.6
202511,아시아,이스라엘,승무원,6.0,7.0,-14.3
202511,아시아,이스라엘,전체,2215.0,1363.0,62.5
202511,아시아,이란,남성,157.0,168.0,-6.5
202511,아시아,이란,여성,122.0,106.0,15.1
202511,아시아,이란,승무원,10.0,13.0,-23.1
202511,아시아,이란,전체,289.0,287.0,0.7
202511,아시아,기타,남성,7236.0,5483.0,32.0
202511,아시아,기타,여성,2546.0,2066.0,23.2
202511,아시아,기타,승무원,1010.0,1002.0,0.8
202511,아시아,기타,전체,10792.0,8551.0,26.2
202511,아메리카,연도대륙,남성,78420.0,65849.0,19.1
202511,아메리카,연도대륙,여성,82310.0,65115.0,26.4
202511,아메리카,연도대륙,승무원,12668.0,12567.0,0.8
202511,아메리카,연도대륙,전체,173398.0,143531.0,20.8
202511,아메리카,미국,남성,60736.0,50234.0,20.9
202511,아메리카,미국,여성,62317.0,48925.0,27.4
202511,아메리카,미국,승무원,9598.0,9823.0,-2.3
202511,아메리카,미국,전체,132651.0,108982.0,21.7
202511,아메리카,캐나다,남성,10656.0,8878.0,20.0
202511,아메리카,캐나다,여성,11397.0,8881.0,28.3
202511,아메리카,캐나다,승무원,1082.0,1206.0,-10.3
202511,아메리카,캐나다,전체,23135.0,18965.0,22.0
202511,아메리카,브라질,남성,1465.0,1438.0,1.9
202511,아메리카,브라질,여성,1709.0,1362.0,25.5
202511,아메리카,브라질,승무원,367.0,307.0,19.5
202511,아메리카,브라질,전체,3541.0,3107.0,14.0
202511,아메리카,멕시코,남성,3144.0,3435.0,-8.5
202511,아메리카,멕시코,여성,4149.0,3898.0,6.4
202511,아메리카,멕시코,승무원,634.0,680.0,-6.8
202511,아메리카,멕시코,전체,7927.0,8013.0,-1.1
202511,아메리카,기타,남성,2419.0,1864.0,29.8
202511,아메리카,기타,여성,2738.0,2049.0,33.6
202511,아메리카,기타,승무원,987.0,551.0,79.1
202511,아메리카,기타,전체,6144.0,4464.0,37.6
202511,유럽,연도대륙,남성,51361.0,42759.0,20.1
202511,유럽,연도대륙,여성,42447.0,32399.0,31.0
202511,유럽,연도대륙,승무원,11875.0,11798.0,0.7
202511,유럽,연도대륙,전체,105683.0,86956.0,21.5
202511,유럽,러시아,남성,6249.0,5151.0,21.3
202511,유럽,러시아,여성,7728.0,5850.0,32.1
202511,유럽,러시아,승무원,3205.0,3875.0,-17.3
202511,유럽,러시아,전체,17182.0,14876.0,15.5
202511,유럽,영국,남성,7460.0,6210.0,20.1
202511,유럽,영국,여성,5743.0,4351.0,32.0
202511,유럽,영국,승무원,494.0,363.0,36.1
202511,유럽,영국,전체,13697.0,10924.0,25.4
202511,유럽,독일,남성,7492.0,6176.0,21.3
202511,유럽,독일,여성,4620.0,3530.0,30.9
202511,유럽,독일,승무원,822.0,912.0,-9.9
202511,유럽,독일,전체,12934.0,10618.0,21.8
202511,유럽,프랑스,남성,6712.0,6373.0,5.3
202511,유럽,프랑스,여성,5827.0,5287.0,10.2
202511,유럽,프랑스,승무원,937.0,968.0,-3.2
202511,유럽,프랑스,전체,13476.0,12628.0,6.7
202511,유럽,이탈리아,남성,3796.0,2965.0,28.0
202511,유럽,이탈리아,여성,2790.0,1938.0,44.0
202511,유럽,이탈리아,승무원,718.0,500.0,43.6
202511,유럽,이탈리아,전체,7304.0,5403.0,35.2
202511,유럽,네덜란드,남성,2348.0,2063.0,13.8
202511,유럽,네덜란드,여성,1619.0,1307.0,23.9
202511,유럽,네덜란드,승무원,933.0,994.0,-6.1
202511,유럽,네덜란드,전체,4900.0,4364.0,12.3
202511,유럽,우크라이나,남성,547.0,528.0,3.6
202511,유럽,우크라이나,여성,279.0,240.0,16.2
202511,유럽,우크라이나,승무원,1256.0,1060.0,18.5
202511,유럽,우크라이나,전체,2082.0,1828.0,13.9
202511,유럽,스페인,남성,2735.0,2188.0,25.0
202511,유럽,스페인,여성,2353.0,1847.0,27.4
202511,유럽,스페인,승무원,187.0,108.0,73.1
202511,유럽,스페인,전체,5275.0,4143.0,27.3
202511,유럽,루마니아,남성,500.0,414.0,20.8
202511,유럽,루마니아,여성,538.0,325.0,65.5
202511,유럽,루마니아,승무원,431.0,337.0,27.9
202511,유럽,루마니아,전체,1469.0,1076.0,36.5
202511,유럽,노르웨이,남성,750.0,563.0,33.2
202511,유럽,노르웨이,여성,477.0,345.0,38.3
202511,유럽,노르웨이,승무원,33.0,10.0,230.0
202511,유럽,노르웨이,전체,1260.0,918.0,37.3
202511,유럽,스웨덴,남성,1400.0,933.0,50.1
202511,유럽,스웨덴,여성,1063.0,660.0,61.1
202511,유럽,스웨덴,승무원,186.0,57.0,226.3
202511,유럽,스웨덴,전체,2649.0,1650.0,60.5
202511,유럽,폴란드,남성,2203.0,1577.0,39.7
202511,유럽,폴란드,여성,2240.0,1446.0,54.9
202511,유럽,폴란드,승무원,791.0,677.0,16.8
202511,유럽,폴란드,전체,5234.0,3700.0,41.5
202511,유럽,스위스,남성,1042.0,925.0,12.6
202511,유럽,스위스,여성,734.0,659.0,11.4
202511,유럽,스위스,승무원,35.0,29.0,20.7
202511,유럽,스위스,전체,1811.0,1613.0,12.3
202511,유럽,포르투갈,남성,654.0,571.0,14.5
202511,유럽,포르투갈,여성,705.0,573.0,23.0
202511,유럽,포르투갈,승무원,105.0,112.0,-6.2
202511,유럽,포르투갈,전체,1464.0,1256.0,16.6
202511,유럽,오스트리아,남성,803.0,663.0,21.1
202511,유럽,오스트리아,여성,485.0,409.0,18.6
202511,유럽,오스트리아,승무원,67.0,84.0,-20.2
202511,유럽,오스트리아,전체,1355.0,1156.0,17.2
202511,유럽,핀란드,남성,641.0,523.0,22.6
202511,유럽,핀란드,여성,499.0,343.0,45.5
202511,유럽,핀란드,승무원,277.0,289.0,-4.2
202511,유럽,핀란드,전체,1417.0,1155.0,22.7
202511,유럽,벨기에,남성,884.0,749.0,18.0
202511,유럽,벨기에,여성,659.0,591.0,11.5
202511,유럽,벨기에,승무원,107.0,142.0,-24.6
202511,유럽,벨기에,전체,1650.0,1482.0,11.3
202511,유럽,크로아티아,남성,229.0,194.0,18.0
202511,유럽,크로아티아,여성,129.0,81.0,59.3
202511,유럽,크로아티아,승무원,208.0,164.0,26.8
202511,유럽,크로아티아,전체,566.0,439.0,28.9
202511,유럽,그리스,남성,594.0,573.0,3.7
202511,유럽,그리스,여성,397.0,260.0,52.7
202511,유럽,그리스,승무원,220.0,190.0,15.8
202511,유럽,그리스,전체,1211.0,1023.0,18.4
202511,유럽,불가리아,남성,240.0,182.0,31.9
202511,유럽,불가리아,여성,205.0,119.0,72.3
202511,유럽,불가리아,승무원,187.0,140.0,33.6
202511,유럽,불가리아,전체,632.0,441.0,43.3
202511,유럽,덴마크,남성,909.0,760.0,19.6
202511,유럽,덴마크,여성,589.0,473.0,24.5
202511,유럽,덴마크,승무원,105.0,53.0,98.1
202511,유럽,덴마크,전체,1603.0,1286.0,24.7
202511,유럽,아일랜드,남성,673.0,551.0,22.1
202511,유럽,아일랜드,여성,556.0,396.0,40.4
202511,유럽,아일랜드,승무원,51.0,47.0,8.5
202511,유럽,아일랜드,전체,1280.0,994.0,28.8
202511,유럽,기타,남성,2500.0,1927.0,29.7
202511,유럽,기타,여성,2212.0,1369.0,61.6
202511,유럽,기타,승무원,520.0,687.0,-24.3
202511,유럽,기타,전체,5232.0,3983.0,31.4
202511,오세아니아,연도대륙,남성,12797.0,11280.0,13.4
202511,오세아니아,연도대륙,여성,14243.0,12357.0,15.3
202511,오세아니아,연도대륙,승무원,880.0,1072.0,-17.9
202511,오세아니아,연도대륙,전체,27920.0,24709.0,13.0
202511,오세아니아,호주,남성,10748.0,9320.0,15.3
202511,오세아니아,호주,여성,12224.0,10457.0,16.9
202511,오세아니아,호주,승무원,701.0,759.0,-7.6
202511,오세아니아,호주,전체,23673.0,20536.0,15.3
202511,오세아니아,뉴질랜드,남성,1895.0,1806.0,4.9
202511,오세아니아,뉴질랜드,여성,1902.0,1771.0,7.4
202511,오세아니아,뉴질랜드,승무원,152.0,246.0,-38.2
202511,오세아니아,뉴질랜드,전체,3949.0,3823.0,3.3
202511,오세아니아,기타,남성,154.0,154.0,0.0
202511,오세아니아,기타,여성,117.0,129.0,-9.3
202511,오세아니아,기타,승무원,27.0,67.0,-59.7
202511,오세아니아,기타,전체,298.0,350.0,-14.9
202511,아프리카,연도대륙,남성,2288.0,2284.0,0.2
202511,아프리카,연도대륙,여성,1271.0,1118.0,13.7
202511,아프리카,연도대륙,승무원,2231.0,2053.0,8.7
202511,아프리카,연도대륙,전체,5790.0,5455.0,6.1
202511,아프리카,남아프리카공화국,남성,272.0,299.0,-9.0
202511,아프리카,남아프리카공화국,여성,337.0,310.0,8.7
202511,아프리카,남아프리카공화국,승무원,448.0,349.0,28.4
202511,아프리카,남아프리카공화국,전체,1057.0,958.0,10.3
202511,아프리카,기타,남성,2016.0,1985.0,1.6
202511,아프리카,기타,여성,934.0,808.0,15.6
202511,아프리카,기타,승무원,1783.0,1704.0,4.6
202511,아프리카,기타,전체,4733.0,4497.0,5.2
202511,기타,연도대륙,남성,17.0,12.0,41.7
202511,기타,연도대륙,여성,6.0,4.0,50.0
202511,기타,연도대륙,승무원,4.0,1.0,300.0
202511,기타,연도대륙,전체,27.0,17.0,58.8
202511,기타,기타,남성,17.0,12.0,41.7
202511,기타,기타,여성,6.0,4.0,50.0
202511,기타,기타,승무원,4.0,1.0,300.0
202511,기타,기타,전체,27.0,17.0,58.8
202511,교포,연도대륙,남성,793.0,1178.0,-32.7
202511,교포,연도대륙,여성,1313.0,1678.0,-21.8
202511,교포,연도대륙,승무원,0.0,0.0,0.0
202511,교포,연도대륙,전체,2106.0,2856.0,-26.3
202511,교포,교포,남성,793.0,1178.0,-32.7
202511,교포,교포,여성,1313.0,1678.0,-21.8
202511,교포,교포,승무원,0.0,0.0,0.0
202511,교포,교포,전체,2106.0,2856.0,-26.3
202512,대륙전체,연도,남성,564573.0,477015.0,18.4
202512,대륙전체,연도,여성,909709.0,709002.0,28.3
202512,대륙전체,연도,승무원,44010.0,84846.0,-48.1
202512,대륙전체,연도,전체,1518292.0,1270863.0,19.5
202512,아시아,연도대륙,남성,439736.0,370709.0,18.6
202512,아시아,연도대륙,여성,793892.0,614120.0,29.3
202512,아시아,연도대륙,승무원,38084.0,59953.0,-36.5
202512,아시아,연도대륙,전체,1271712.0,1044782.0,21.7
202512,아시아,중국,남성,117435.0,100910.0,16.4
202512,아시아,중국,여성,267017.0,192727.0,38.5
202512,아시아,중국,승무원,9382.0,13150.0,-28.7
202512,아시아,중국,전체,393834.0,306787.0,28.4
202512,아시아,일본,남성,104207.0,85631.0,21.7
202512,아시아,일본,여성,200420.0,163027.0,22.9
202512,아시아,일본,승무원,332.0,1888.0,-82.4
202512,아시아,일본,전체,304959.0,250546.0,21.7
202512,아시아,대만,남성,52512.0,38901.0,35.0
202512,아시아,대만,여성,111320.0,79411.0,40.2
202512,아시아,대만,승무원,86.0,384.0,-77.6
202512,아시아,대만,전체,163918.0,118696.0,38.1
202512,아시아,홍콩,남성,22802.0,20107.0,13.4
202512,아시아,홍콩,여성,45418.0,38417.0,18.2
202512,아시아,홍콩,승무원,19.0,146.0,-87.0
202512,아시아,홍콩,전체,68239.0,58670.0,16.3
202512,아시아,마카오,남성,2200.0,1890.0,16.4
202512,아시아,마카오,여성,4700.0,3778.0,24.4
202512,아시아,마카오,승무원,0.0,84.0,-100.0
202512,아시아,마카오,전체,6900.0,5752.0,20.0
202512,아시아,필리핀,남성,19471.0,18169.0,7.2
202512,아시아,필리핀,여성,22531.0,19654.0,14.6
202512,아시아,필리핀,승무원,11614.0,11601.0,0.1
202512,아시아,필리핀,전체,53616.0,49424.0,8.5
202512,아시아,인도네시아,남성,13087.0,12861.0,1.8
202512,아시아,인도네시아,여성,14947.0,13710.0,9.0
202512,아시아,인도네시아,승무원,6039.0,7172.0,-15.8
202512,아시아,인도네시아,전체,34073.0,33743.0,1.0
202512,아시아,태국,남성,13778.0,10709.0,28.7
202512,아시아,태국,여성,25191.0,18943.0,33.0
202512,아시아,태국,승무원,151.0,3090.0,-95.1
202512,아시아,태국,전체,39120.0,32742.0,19.5
202512,아시아,베트남,남성,15275.0,12907.0,18.3
202512,아시아,베트남,여성,18558.0,16356.0,13.5
202512,아시아,베트남,승무원,545.0,6906.0,-92.1
202512,아시아,베트남,전체,34378.0,36169.0,-5.0
202512,아시아,인도,남성,5160.0,4688.0,10.1
202512,아시아,인도,여성,1866.0,1323.0,41.0
202512,아시아,인도,승무원,4629.0,4659.0,-0.6
202512,아시아,인도,전체,11655.0,10670.0,9.2
202512,아시아,말레이시아,남성,18283.0,12419.0,47.2
202512,아시아,말레이시아,여성,25485.0,16799.0,51.7
202512,아시아,말레이시아,승무원,97.0,2176.0,-95.5
202512,아시아,말레이시아,전체,43865.0,31394.0,39.7
202512,아시아,싱가포르,남성,28611.0,27047.0,5.8
202512,아시아,싱가포르,여성,35425.0,33015.0,7.3
202512,아시아,싱가포르,승무원,17.0,1486.0,-98.9
202512,아시아,싱가포르,전체,64053.0,61548.0,4.1
202512,아시아,몽골,남성,5587.0,5362.0,4.2
202512,아시아,몽골,여성,7799.0,6950.0,12.2
202512,아시아,몽골,승무원,0.0,17.0,-100.0
202512,아시아,몽골,전체,13386.0,12329.0,8.6
202512,아시아,우즈베키스탄,남성,2615.0,2401.0,8.9
202512,아시아,우즈베키스탄,여성,1250.0,1005.0,24.4
202512,아시아,우즈베키스탄,승무원,0.0,380.0,-100.0
202512,아시아,우즈베키스탄,전체,3865.0,3786.0,2.1
202512,아시아,미얀마,남성,2236.0,2226.0,0.4
202512,아시아,미얀마,여성,1236.0,937.0,31.9
202512,아시아,미얀마,승무원,4421.0,3419.0,29.3
202512,아시아,미얀마,전체,7893.0,6582.0,19.9
202512,아시아,GCC,남성,1586.0,1184.0,34.0
202512,아시아,GCC,여성,1594.0,1208.0,32.0
202512,아시아,GCC,승무원,4.0,88.0,-95.5
202512,아시아,GCC,전체,3184.0,2480.0,28.4
202512,아시아,카자흐스탄,남성,1280.0,1158.0,10.5
202512,아시아,카자흐스탄,여성,1991.0,1721.0,15.7
202512,아시아,카자흐스탄,승무원,0.0,330.0,-100.0
202512,아시아,카자흐스탄,전체,3271.0,3209.0,1.9
202512,아시아,튀르키예,남성,1271.0,970.0,31.0
202512,아시아,튀르키예,여성,1086.0,538.0,101.9
202512,아시아,튀르키예,승무원,68.0,1059.0,-93.6
202512,아시아,튀르키예,전체,2425.0,2567.0,-5.5
202512,아시아,캄보디아,남성,2477.0,2174.0,13.9
202512,아시아,캄보디아,여성,1864.0,1524.0,22.3
202512,아시아,캄보디아,승무원,0.0,145.0,-100.0
202512,아시아,캄보디아,전체,4341.0,3843.0,13.0
202512,아시아,스리랑카,남성,1243.0,1074.0,15.7
202512,아시아,스리랑카,여성,230.0,262.0,-12.2
202512,아시아,스리랑카,승무원,154.0,486.0,-68.3
202512,아시아,스리랑카,전체,1627.0,1822.0,-10.7
202512,아시아,방글라데시,남성,1417.0,1328.0,6.7
202512,아시아,방글라데시,여성,229.0,123.0,86.2
202512,아시아,방글라데시,승무원,120.0,247.0,-51.4
202512,아시아,방글라데시,전체,1766.0,1698.0,4.0
202512,아시아,파키스탄,남성,836.0,828.0,1.0
202512,아시아,파키스탄,여성,212.0,123.0,72.4
202512,아시아,파키스탄,승무원,41.0,46.0,-10.9
202512,아시아,파키스탄,전체,1089.0,997.0,9.2
202512,아시아,이스라엘,남성,507.0,381.0,33.1
